"","sex","age","race","juv_fel","juv_misd","juv_other","priors","charge","two_year_recid"
"663",1,33,0,0,0,0,0,1,0
"664",0,53,1,0,0,0,1,0,0
"665",0,52,0,0,0,0,0,1,0
"666",0,21,0,0,0,0,0,1,1
"667",0,37,0,0,0,0,11,1,0
"668",0,30,0,0,0,0,4,0,1
"669",0,33,1,0,0,0,5,1,1
"670",0,31,0,0,0,0,2,0,1
"671",0,54,0,0,0,0,0,1,0
"672",1,31,0,0,0,0,0,0,0
"673",1,59,1,0,0,0,2,1,0
"674",0,27,0,0,0,0,0,0,0
"675",0,36,0,0,0,0,0,0,1
"676",0,46,0,0,0,0,17,1,1
"677",0,22,0,0,0,1,3,1,1
"678",1,28,1,0,0,0,0,0,0
"679",1,34,1,0,0,1,15,1,1
"680",0,29,0,0,0,0,7,1,1
"681",0,23,0,0,0,1,2,0,1
"682",0,27,0,0,0,0,3,1,0
"683",0,21,0,0,0,1,0,1,1
"684",0,48,1,0,0,0,3,1,0
"685",0,30,0,0,0,0,15,1,1
"686",1,32,0,0,0,0,2,1,0
"687",0,31,0,0,0,0,5,1,1
"688",0,36,0,0,1,0,4,0,1
"689",0,36,0,0,0,0,1,0,1
"690",0,44,0,0,0,0,14,1,1
"691",0,53,1,0,0,0,2,1,0
"692",0,33,0,0,0,0,3,0,0
"693",0,21,0,1,0,0,2,1,1
"694",0,33,0,0,0,0,4,1,1
"695",0,47,1,0,0,0,2,1,1
"696",0,57,0,0,0,0,20,1,1
"697",0,28,0,0,0,0,2,0,0
"698",0,24,0,0,0,0,1,0,1
"699",0,44,0,0,0,0,1,1,0
"700",0,46,0,0,0,0,0,1,0
"701",0,37,0,0,0,0,6,1,0
"702",0,26,0,0,0,0,10,0,1
"703",0,27,0,0,1,0,10,1,1
"704",0,40,1,0,0,0,1,1,0
"705",1,60,1,0,0,0,9,1,0
"706",0,53,1,0,0,0,1,1,0
"707",0,26,0,0,1,0,8,1,1
"708",0,28,0,0,0,0,0,1,0
"709",0,23,0,0,0,0,0,0,0
"710",1,46,1,0,0,0,2,1,1
"711",0,23,0,0,0,0,0,1,1
"712",0,37,0,0,0,0,5,1,0
"713",0,44,0,0,0,1,1,0,0
"714",0,50,0,0,0,0,18,1,1
"715",0,45,0,0,0,0,0,0,0
"716",0,22,0,0,0,0,1,1,1
"717",0,26,1,0,0,0,1,1,0
"718",0,62,1,0,0,0,0,1,0
"719",0,34,1,0,0,0,0,0,0
"720",0,24,0,0,0,0,1,1,1
"721",0,21,1,0,0,0,0,0,0
"722",0,25,1,0,0,0,0,1,0
"723",0,68,1,0,0,0,0,0,0
"724",0,41,1,0,0,0,2,0,0
"725",0,21,1,0,0,0,1,1,0
"726",1,37,0,0,0,0,1,1,0
"727",0,22,0,0,0,0,0,1,1
"728",0,38,1,0,0,0,11,1,0
"729",0,42,1,0,0,0,1,1,0
"730",0,22,1,0,1,1,1,1,0
"731",0,45,0,0,0,0,0,1,0
"732",1,36,0,0,0,0,4,1,1
"733",0,48,0,0,0,0,2,1,1
"734",1,45,1,0,0,0,1,1,0
"735",0,23,0,0,0,1,6,1,1
"736",0,24,0,0,0,0,0,1,1
"737",0,29,0,0,0,0,0,1,0
"738",0,24,0,0,0,0,0,1,0
"739",0,50,0,0,0,0,11,1,1
"740",0,34,0,0,1,0,10,1,1
"741",0,23,0,0,0,0,0,1,0
"742",1,22,1,0,0,0,0,0,1
"743",0,36,0,0,0,0,0,1,0
"744",0,30,1,0,0,0,22,1,1
"745",0,21,0,0,0,0,0,1,1
"746",1,53,1,0,0,0,0,1,0
"747",0,24,1,0,0,0,1,1,0
"748",0,25,0,0,1,1,7,0,1
"749",1,25,0,0,0,0,1,0,1
"750",0,71,0,0,0,0,8,1,0
"751",0,39,0,0,4,0,10,0,1
"752",1,37,0,0,0,0,0,1,1
"753",0,20,0,0,0,2,0,1,1
"754",1,29,0,0,0,0,3,1,1
"755",0,22,0,0,0,0,2,1,1
"756",0,26,0,0,0,0,4,1,1
"757",0,35,0,0,0,0,5,1,1
"758",1,47,0,0,0,0,19,1,1
"759",0,21,0,0,0,0,1,1,0
"760",1,23,0,0,0,0,0,0,1
"761",1,20,1,0,0,0,1,1,1
"762",1,23,0,0,0,0,0,1,0
"763",0,27,0,0,0,0,3,0,1
"764",0,55,1,0,0,0,18,1,0
"765",1,53,0,0,0,0,0,1,0
"766",1,23,0,0,0,0,0,1,1
"767",0,26,0,0,0,1,5,1,1
"768",0,25,0,0,0,0,6,1,1
"769",0,23,0,0,0,0,2,0,0
"770",0,27,0,0,0,0,4,1,1
"771",0,26,0,0,0,0,2,0,0
"772",0,29,0,0,0,0,1,0,0
"773",0,27,0,0,0,0,1,1,0
"774",0,28,0,0,0,0,0,1,0
"775",0,31,0,0,0,0,0,0,0
"776",0,41,0,0,0,0,8,1,1
"777",0,25,1,0,0,0,0,0,0
"778",0,47,1,0,0,0,0,0,0
"779",0,37,0,0,0,0,4,1,0
"780",1,35,0,0,0,0,4,1,1
"781",0,24,1,0,0,0,1,0,0
"782",0,21,1,0,2,1,2,1,1
"783",0,22,1,0,0,0,0,1,0
"784",0,57,0,0,0,0,11,1,1
"785",0,48,1,0,0,0,0,1,1
"786",0,36,0,0,0,0,0,1,0
"787",1,37,0,0,0,0,3,1,1
"788",0,31,1,0,0,0,0,0,0
"789",0,22,0,0,1,0,1,1,1
"790",0,31,1,0,0,0,2,0,0
"791",0,24,0,0,0,0,0,1,1
"792",0,32,0,0,0,1,22,1,1
"793",1,23,0,0,0,0,0,0,0
"794",0,63,0,0,0,0,0,0,0
"795",0,30,0,0,0,0,0,1,0
"796",0,26,1,0,0,0,2,1,1
"797",0,48,1,0,0,0,2,0,0
"798",0,20,1,0,0,2,0,1,0
"799",1,24,0,0,0,0,1,0,1
"800",1,36,0,0,0,0,1,0,0
"801",0,83,0,0,0,0,0,0,0
"802",0,28,1,0,0,0,2,1,1
"803",0,36,0,0,0,0,3,1,0
"804",1,33,0,0,0,0,0,0,0
"805",0,39,0,0,0,0,0,1,0
"806",0,29,0,0,0,0,3,0,1
"807",0,30,0,0,0,0,17,1,1
"808",1,19,1,1,1,0,1,0,1
"809",0,24,0,0,0,0,1,1,0
"810",0,36,0,0,0,0,11,1,1
"811",1,29,1,0,0,0,1,1,1
"812",0,35,0,0,0,0,7,1,1
"813",0,24,0,0,0,1,0,1,0
"814",0,26,1,0,0,0,0,0,0
"815",0,26,1,0,0,0,8,1,0
"816",0,52,0,0,0,0,7,0,1
"817",0,28,0,0,0,0,14,1,1
"818",0,32,0,0,0,0,0,0,1
"819",1,32,1,0,0,0,1,0,0
"820",0,33,0,0,0,0,5,0,1
"821",0,29,0,0,1,0,16,1,1
"822",0,34,1,0,0,0,1,0,0
"823",1,37,0,0,0,0,0,0,0
"824",0,43,1,0,0,0,0,0,0
"825",0,47,1,0,0,0,2,1,0
"826",0,25,0,0,0,0,3,0,1
"827",1,23,0,0,0,0,1,1,0
"828",0,39,1,0,0,0,2,0,0
"829",0,35,0,0,0,0,13,1,1
"830",0,33,0,0,0,0,0,1,0
"831",0,21,0,0,0,0,0,1,0
"832",0,43,0,1,0,0,20,1,1
"833",0,25,0,0,1,1,3,1,1
"834",0,48,0,1,0,0,25,1,1
"835",0,22,0,0,0,1,1,0,1
"836",0,52,0,1,0,0,9,0,1
"837",0,26,1,0,0,0,5,1,0
"838",0,67,0,0,0,0,4,0,1
"839",0,34,0,0,0,0,4,0,0
"840",0,56,1,0,0,0,4,0,0
"841",0,28,0,0,0,0,1,1,0
"842",0,29,0,0,0,0,2,0,0
"843",1,24,0,0,0,0,0,0,1
"844",0,37,0,0,0,0,6,1,1
"845",0,43,0,0,0,0,3,1,0
"846",0,51,1,0,0,0,0,1,0
"847",0,20,0,0,0,1,1,0,1
"848",0,26,1,0,0,0,4,0,1
"849",1,39,1,0,0,0,1,0,0
"850",0,21,0,0,0,1,1,1,1
"851",0,21,0,0,1,1,1,1,1
"852",0,24,1,0,2,0,3,1,0
"853",0,26,0,0,1,0,4,0,1
"854",0,48,1,0,0,0,1,1,0
"855",0,24,0,0,1,0,5,1,1
"856",0,26,1,0,0,0,0,1,0
"857",0,46,1,0,0,0,0,1,0
"858",1,30,0,0,0,0,1,0,0
"859",0,24,0,0,1,1,7,0,1
"860",1,21,1,0,0,0,0,0,1
"861",0,24,0,0,0,0,1,1,0
"862",0,30,0,0,0,0,1,1,1
"863",0,36,0,0,0,0,9,0,1
"864",0,30,0,0,0,0,5,1,0
"865",1,22,1,0,0,0,1,1,1
"866",0,25,0,0,0,0,0,1,1
"867",0,31,0,0,3,0,25,0,1
"868",0,24,0,0,0,0,0,1,0
"869",0,39,0,0,0,0,13,1,1
"870",0,46,0,0,0,0,0,1,0
"871",0,48,0,0,0,0,5,0,0
"872",1,30,0,0,0,0,4,1,0
"873",0,40,1,0,0,0,0,1,0
"874",1,52,0,0,0,0,0,1,0
"875",0,23,0,1,0,1,3,1,1
"876",1,26,0,0,0,0,1,0,0
"877",0,22,1,0,1,0,1,1,1
"878",0,42,1,0,0,0,3,1,0
"879",0,23,0,0,3,1,6,1,1
"880",0,33,0,0,0,0,4,1,0
"881",0,28,0,0,0,0,1,1,0
"882",1,37,1,0,0,0,4,0,0
"883",0,50,1,0,0,0,1,1,0
"884",0,38,0,0,0,1,25,0,1
"885",0,32,0,0,0,0,1,1,1
"886",0,24,0,0,0,0,3,1,1
"887",0,51,0,0,0,0,3,1,0
"888",0,19,1,0,0,0,1,0,0
"889",0,32,0,0,0,0,4,1,1
"890",1,31,1,0,0,0,1,1,0
"891",1,29,0,0,0,0,1,1,1
"892",0,43,0,0,0,0,0,0,0
"893",0,26,0,0,0,0,9,1,1
"894",0,27,1,0,0,0,0,1,1
"895",0,52,1,0,0,0,1,1,0
"896",0,27,0,0,0,0,1,0,0
"897",1,57,0,0,0,0,1,0,0
"898",0,28,0,0,0,0,3,0,1
"899",0,32,0,0,0,0,3,1,0
"900",0,27,0,0,0,0,5,0,0
"901",0,45,0,0,0,0,0,0,0
"902",1,42,1,0,0,0,0,0,0
"903",0,33,0,0,0,0,0,1,0
"904",0,26,1,0,0,0,4,0,0
"905",1,28,1,0,0,1,3,0,0
"906",1,53,1,0,0,0,0,0,0
"907",0,24,1,0,0,0,0,1,0
"908",0,28,0,0,0,0,1,1,0
"909",0,28,0,0,0,0,1,1,1
"910",0,39,0,0,0,1,6,0,1
"911",0,22,0,0,0,0,1,1,1
"912",0,46,0,0,0,0,2,1,0
"913",0,25,0,0,0,0,0,0,0
"914",0,52,1,0,0,0,1,1,1
"915",0,28,0,0,0,0,4,0,0
"916",1,57,1,0,0,0,1,1,0
"917",0,49,0,0,0,0,3,1,0
"918",0,21,0,0,0,0,2,1,1
"919",0,32,0,0,0,0,19,1,1
"920",0,63,0,0,0,0,3,0,1
"921",0,29,1,0,0,0,2,1,0
"922",0,46,0,0,0,0,0,0,0
"923",0,23,0,0,0,0,5,1,1
"924",0,28,0,0,0,0,10,0,1
"925",0,27,0,0,0,0,1,1,0
"926",1,69,0,0,0,0,0,0,0
"927",0,47,0,0,0,0,0,0,0
"928",0,45,0,0,0,0,1,1,0
"929",1,33,1,0,0,0,1,0,0
"930",1,27,0,0,0,0,0,0,0
"931",0,47,1,0,0,0,4,1,1
"932",0,32,0,0,0,0,14,1,1
"933",0,24,0,0,0,0,2,1,1
"934",0,26,0,0,0,0,5,1,1
"935",0,47,0,0,0,0,0,0,0
"936",0,25,1,0,0,0,1,1,1
"937",0,21,0,0,0,0,1,1,1
"938",0,25,0,0,0,0,2,0,0
"939",0,22,0,1,1,0,6,1,1
"940",1,26,1,0,0,0,0,1,1
"941",0,20,1,0,0,0,0,1,0
"942",0,30,0,0,0,0,1,0,1
"943",0,45,0,0,0,0,0,1,1
"944",0,33,0,0,0,0,7,1,1
"945",0,35,1,0,0,0,2,1,0
"946",0,41,1,0,0,0,5,1,0
"947",0,23,1,0,0,0,0,0,0
"948",1,21,1,0,1,0,0,0,1
"949",0,54,0,0,0,0,0,1,0
"950",0,27,0,0,0,0,10,1,1
"951",0,22,1,0,0,0,0,0,0
"952",1,21,0,0,0,0,0,0,1
"953",0,23,0,0,0,0,2,1,1
"954",0,30,0,0,0,0,1,0,0
"955",0,36,0,0,0,0,5,0,1
"956",1,24,0,0,0,0,2,1,1
"957",0,29,0,0,0,1,10,1,1
"958",0,54,0,0,0,0,4,0,1
"959",0,22,1,0,0,0,2,0,1
"960",0,38,1,0,0,0,2,1,0
"961",0,26,0,0,0,0,0,0,0
"962",1,20,0,0,0,0,0,1,0
"963",0,56,0,0,0,0,0,0,0
"964",0,52,0,0,0,0,6,0,0
"965",0,29,0,0,0,0,0,1,0
"966",1,23,0,0,0,0,6,0,1
"967",0,35,0,0,0,0,1,0,0
"968",0,32,1,0,0,0,8,1,1
"969",0,21,0,0,0,0,1,0,1
"970",0,25,0,0,0,0,0,1,0
"971",0,32,0,0,1,0,5,0,0
"972",0,30,0,0,0,0,4,0,0
"973",1,30,0,0,0,0,3,1,0
"974",0,23,0,0,0,0,2,1,1
"975",0,32,1,1,0,0,8,1,0
"976",0,52,1,0,0,0,1,1,0
"977",0,29,0,0,0,0,6,1,1
"978",0,42,1,0,0,0,0,0,0
"979",0,21,0,0,0,1,0,1,1
"980",1,36,1,0,0,0,4,1,1
"981",1,22,0,0,0,0,0,0,0
"982",0,45,0,0,0,0,2,1,0
"983",0,29,0,0,0,0,0,0,0
"984",0,54,0,0,0,0,2,0,0
"985",0,30,0,0,0,0,6,1,1
"986",0,51,0,0,0,0,17,0,0
"987",0,45,0,0,0,0,20,1,0
"988",0,27,0,0,0,0,3,1,0
"989",0,24,0,0,0,0,1,1,0
"990",0,24,1,0,0,0,2,1,1
"991",0,23,0,0,0,0,2,0,1
"992",1,42,0,0,0,0,2,0,0
"993",0,36,0,0,0,0,5,1,0
"994",1,38,0,0,1,0,8,0,1
"995",0,69,0,0,0,0,0,0,0
"996",0,21,0,0,0,1,1,1,1
"997",0,59,0,0,0,0,1,0,0
"998",0,39,0,0,0,0,1,1,1
"999",0,29,0,0,0,0,2,1,1
"1000",0,22,0,0,0,0,1,0,1
"1001",0,28,0,0,0,0,1,1,0
"1002",0,44,1,0,0,0,6,1,0
"1003",0,25,0,0,0,0,2,1,1
"1004",0,31,0,0,0,0,0,1,1
"1005",0,35,0,0,1,0,17,0,1
"1006",0,27,0,0,0,0,11,0,1
"1007",0,33,0,0,0,0,1,1,1
"1008",0,28,0,0,0,0,6,1,1
"1009",0,20,0,1,0,1,1,1,1
"1010",0,60,1,0,0,0,1,1,0
"1011",0,53,0,0,0,0,0,0,0
"1012",0,51,0,0,0,0,0,1,0
"1013",0,25,0,0,0,0,1,1,0
"1014",0,27,0,2,1,0,5,1,1
"1015",1,54,0,0,0,0,0,1,0
"1016",1,26,0,0,0,1,3,0,1
"1017",0,24,1,1,2,0,3,0,0
"1018",0,55,0,0,0,0,1,1,0
"1019",0,26,0,0,0,0,0,1,0
"1020",1,75,0,0,0,0,5,1,0
"1021",0,36,0,0,0,0,16,1,1
"1022",0,56,0,0,0,0,8,1,0
"1023",0,34,0,0,0,0,0,1,0
"1024",1,25,0,0,0,0,5,0,1
"1025",0,46,1,0,0,0,0,1,0
"1026",0,27,0,0,0,0,1,1,0
"1027",0,24,0,0,0,0,1,0,1
"1028",0,28,0,0,0,0,3,0,0
"1029",0,42,0,1,0,1,13,0,1
"1030",0,59,0,0,0,0,2,0,0
"1031",0,39,1,0,0,0,1,1,0
"1032",0,46,1,0,0,0,5,0,0
"1033",0,25,0,0,0,0,1,1,0
"1034",0,55,1,0,0,0,2,1,0
"1035",0,35,0,0,0,0,1,0,1
"1036",0,43,0,0,0,0,0,0,0
"1037",1,53,1,0,0,0,0,0,0
"1038",1,21,0,0,0,0,0,0,1
"1039",0,55,0,0,0,0,17,1,1
"1040",0,27,0,0,0,0,1,1,0
"1041",0,40,0,0,0,0,0,1,0
"1042",1,37,1,0,0,0,0,0,0
"1043",0,32,1,0,0,0,2,0,0
"1044",0,32,0,0,0,0,2,0,0
"1045",0,36,0,0,0,0,4,0,1
"1046",0,22,0,0,0,0,0,0,0
"1047",1,31,0,0,0,0,0,1,1
"1048",1,26,0,0,0,0,4,1,1
"1049",1,50,1,0,0,0,30,0,1
"1050",0,47,0,0,0,0,4,1,0
"1051",0,36,0,0,0,0,2,1,0
"1052",1,38,1,0,0,0,0,1,0
"1053",0,35,0,0,0,0,0,1,0
"1054",0,53,1,0,0,0,0,1,0
"1055",0,53,0,0,0,0,2,1,0
"1056",0,57,0,0,0,0,19,1,1
"1057",0,22,0,0,0,0,5,1,1
"1058",0,21,0,0,0,0,0,1,1
"1059",0,26,0,0,0,0,0,1,0
"1060",1,24,0,0,0,0,1,1,0
"1061",0,27,0,0,0,0,2,1,1
"1062",1,49,1,0,0,0,4,1,1
"1063",0,47,1,0,0,0,1,1,0
"1064",0,30,0,0,0,0,8,1,1
"1065",0,44,1,0,0,0,3,1,0
"1066",0,34,0,0,0,0,1,1,0
"1067",0,45,0,0,0,0,10,1,0
"1068",0,38,0,0,0,0,0,1,0
"1069",0,50,1,0,0,0,2,0,0
"1070",0,29,1,0,0,0,1,0,1
"1071",0,26,1,0,0,0,0,1,0
"1072",0,44,0,0,0,0,2,0,0
"1073",1,22,0,0,0,0,1,1,1
"1074",0,47,0,0,0,0,0,0,0
"1075",0,49,1,0,0,0,0,1,0
"1076",0,49,0,0,0,0,1,1,0
"1077",0,59,1,0,0,0,2,1,0
"1078",0,32,1,0,0,0,6,0,1
"1079",0,24,0,0,0,2,1,0,0
"1080",0,40,0,0,0,0,0,0,0
"1081",0,32,0,0,0,0,0,1,0
"1082",1,54,0,0,0,0,0,0,0
"1083",0,27,0,0,0,1,9,1,1
"1084",1,40,0,0,0,0,1,0,0
"1085",0,25,1,0,0,0,2,0,1
"1086",0,34,0,0,0,0,1,0,1
"1087",1,62,1,0,0,0,2,1,0
"1088",0,20,1,0,0,0,0,0,1
"1089",0,37,0,2,0,0,18,0,1
"1090",1,30,1,0,0,0,5,1,1
"1091",0,23,0,0,0,0,1,1,1
"1092",1,20,0,0,0,0,0,1,1
"1093",0,29,1,0,0,0,7,0,1
"1094",0,24,0,0,0,0,1,1,0
"1095",1,54,1,0,0,0,1,0,0
"1096",0,66,0,0,0,0,3,1,0
"1097",0,50,1,0,0,0,8,1,0
"1098",0,50,0,0,0,0,7,1,0
"1099",0,40,1,0,0,0,3,1,0
"1100",1,30,0,0,0,0,4,0,1
"1101",1,24,1,0,0,0,2,1,1
"1102",0,24,0,0,0,0,0,1,1
"1103",1,23,0,0,0,0,3,1,1
"1104",0,24,0,0,0,0,4,0,1
"1105",0,54,1,0,0,0,3,0,0
"1106",0,25,1,0,0,2,4,0,1
"1107",0,46,1,0,0,0,1,0,0
"1108",1,35,0,0,0,0,10,1,1
"1109",0,25,0,0,0,0,1,1,1
"1110",1,22,1,0,0,0,0,0,0
"1111",1,32,1,0,0,0,1,1,0
"1112",0,25,0,0,0,0,0,0,0
"1113",0,22,0,0,0,0,3,1,1
"1114",0,33,0,0,0,0,16,1,1
"1115",1,49,1,0,0,0,0,0,0
"1116",0,30,0,0,0,0,10,1,1
"1117",0,33,0,0,0,0,4,0,1
"1118",0,24,0,0,0,0,0,1,0
"1119",0,33,0,0,0,1,12,0,1
"1120",0,37,1,0,0,0,0,0,0
"1121",1,40,1,0,0,0,0,0,0
"1122",0,27,1,0,0,0,1,1,1
"1123",0,43,0,0,0,0,9,1,1
"1124",0,26,1,0,0,0,11,1,0
"1125",0,35,0,0,0,0,5,1,1
"1126",0,25,0,0,1,0,11,1,1
"1127",0,61,0,0,0,0,1,1,0
"1128",0,53,1,0,0,0,1,1,1
"1129",1,27,0,0,0,0,0,1,0
"1130",1,52,0,0,0,0,1,1,0
"1131",0,26,1,0,0,0,7,0,1
"1132",0,39,0,0,0,0,1,0,0
"1133",0,47,0,0,0,0,5,1,0
"1134",0,50,1,0,0,0,1,1,0
"1135",1,52,1,0,0,0,6,0,1
"1136",1,41,1,0,0,0,0,0,0
"1137",0,37,1,0,0,0,0,0,0
"1138",1,24,0,0,0,0,0,1,1
"1139",1,34,0,0,0,0,14,1,1
"1140",0,24,0,0,0,0,5,1,1
"1141",0,20,0,0,0,0,0,0,0
"1142",0,25,1,0,0,0,1,0,0
"1143",0,31,1,0,0,0,3,0,1
"1144",1,62,1,0,0,0,0,0,0
"1145",0,23,1,0,0,0,0,1,0
"1146",1,60,1,0,0,0,0,1,1
"1147",0,35,1,0,0,0,0,0,0
"1148",1,24,0,0,0,0,0,1,1
"1149",1,56,1,0,0,0,1,1,0
"1150",0,30,1,0,0,0,0,0,0
"1151",0,41,1,0,0,0,17,0,1
"1152",0,35,1,0,0,0,4,1,1
"1153",1,28,1,0,0,0,0,0,0
"1154",0,23,0,0,1,0,1,0,1
"1155",0,56,0,0,0,0,0,1,0
"1156",0,23,0,0,0,0,2,1,0
"1157",0,20,0,0,0,0,0,1,0
"1158",0,37,0,0,1,0,4,1,0
"1159",0,23,1,0,1,0,1,0,0
"1160",0,21,0,0,0,0,0,1,1
"1161",1,21,0,1,2,2,3,1,1
"1162",1,35,0,0,0,0,2,1,1
"1163",0,33,1,0,0,0,3,0,0
"1164",0,21,0,0,0,0,0,1,0
"1165",0,41,0,2,1,0,9,0,1
"1166",0,24,0,0,0,0,0,1,1
"1167",0,20,0,0,0,0,2,1,1
"1168",0,28,0,0,0,0,9,1,1
"1169",0,25,0,0,0,0,7,1,1
"1170",0,49,0,0,0,0,3,1,0
"1171",1,22,0,0,0,0,0,1,1
"1172",0,21,0,0,0,0,0,1,0
"1173",1,27,0,0,0,0,3,1,1
"1174",0,32,0,0,0,0,4,1,1
"1175",0,50,0,0,0,0,4,0,1
"1176",1,23,0,0,0,0,0,0,0
"1177",0,34,1,0,0,0,0,0,0
"1178",0,35,0,0,0,0,1,0,0
"1179",0,25,0,0,0,1,4,1,1
"1180",1,33,1,0,0,0,2,1,1
"1181",0,25,0,0,0,0,1,0,0
"1182",0,30,0,0,0,0,0,0,0
"1183",0,42,0,0,0,0,0,0,0
"1184",1,29,1,0,0,0,11,1,1
"1185",1,32,0,0,0,0,6,1,0
"1186",0,24,0,0,0,0,5,1,1
"1187",0,52,0,0,0,0,3,1,0
"1188",1,26,1,0,0,0,3,0,0
"1189",0,31,1,0,0,0,2,1,0
"1190",0,38,0,0,0,0,0,1,0
"1191",0,47,1,0,0,0,2,0,0
"1192",0,25,0,0,0,0,5,1,1
"1193",1,30,1,0,0,0,0,1,1
"1194",0,20,0,0,0,0,0,0,1
"1195",1,29,0,0,0,0,2,1,1
"1196",0,24,0,0,0,0,0,1,0
"1197",0,31,1,0,0,0,0,1,0
"1198",1,54,1,0,0,0,12,1,0
"1199",1,37,1,0,0,0,1,0,0
"1200",0,43,0,0,0,0,0,0,0
"1201",0,49,1,0,0,0,8,1,1
"1202",1,33,0,0,0,0,1,1,0
"1203",0,20,0,0,0,0,1,1,1
"1204",0,42,0,0,0,0,0,0,0
"1205",0,44,1,0,0,0,0,1,0
"1206",0,28,0,0,0,0,5,1,1
"1207",0,32,0,0,0,0,4,1,1
"1208",0,28,0,0,0,0,7,1,1
"1209",0,38,1,0,0,0,0,1,0
"1210",0,38,0,0,0,0,3,1,0
"1211",0,21,1,0,0,0,1,1,0
"1212",1,34,0,0,0,0,0,0,0
"1213",0,21,1,0,0,0,1,1,1
"1214",0,36,0,0,0,0,1,1,1
"1215",0,29,0,0,0,0,0,0,0
"1216",0,34,0,0,0,1,3,1,1
"1217",0,38,0,0,0,0,1,0,0
"1218",0,36,1,0,0,0,0,1,0
"1219",0,32,0,0,0,0,0,0,0
"1220",0,23,0,0,0,0,0,0,1
"1221",0,47,1,0,0,0,0,0,0
"1222",0,20,0,0,0,0,0,1,0
"1223",1,25,0,0,0,0,2,1,1
"1224",0,35,0,0,0,0,0,0,0
"1225",1,30,1,0,0,0,1,1,0
"1226",1,28,1,0,0,0,1,0,0
"1227",0,30,1,0,0,0,2,0,1
"1228",1,45,1,0,0,0,3,0,0
"1229",0,24,0,0,0,0,2,0,1
"1230",0,22,0,0,0,0,0,1,1
"1231",0,20,0,0,8,1,8,1,1
"1232",1,42,0,0,0,0,0,0,0
"1233",0,24,0,1,1,0,8,1,1
"1234",0,40,0,0,0,0,0,0,0
"1235",0,27,0,0,0,0,1,1,0
"1236",0,60,0,0,0,0,12,1,0
"1237",0,33,0,0,0,0,6,0,1
"1238",0,34,0,0,0,0,2,0,0
"1239",0,24,1,0,0,0,4,0,1
"1240",0,27,0,0,0,0,0,0,0
"1241",0,29,0,1,1,1,4,1,1
"1242",0,21,1,1,0,1,1,1,1
"1243",0,32,0,0,0,0,0,0,0
"1244",0,30,1,0,0,0,10,1,1
"1245",1,42,1,0,0,0,0,1,0
"1246",0,32,0,0,0,0,1,1,0
"1247",0,27,0,0,0,0,0,1,0
"1248",0,30,1,0,0,0,3,0,0
"1249",0,22,0,0,0,0,1,1,0
"1250",0,20,1,0,0,0,0,0,1
"1251",0,57,1,0,0,0,0,0,0
"1252",0,51,1,0,0,0,3,1,0
"1253",0,21,0,0,0,0,0,1,0
"1254",0,22,0,0,0,0,0,1,1
"1255",0,35,0,0,0,0,4,1,1
"1256",1,54,1,0,0,0,1,1,0
"1257",0,58,1,0,0,0,2,1,0
"1258",1,32,1,0,0,0,0,1,0
"1259",1,39,0,0,0,0,22,1,1
"1260",0,30,1,0,0,0,9,0,1
"1261",0,20,0,0,0,0,0,1,1
"1262",0,40,0,0,0,0,0,0,0
"1263",1,45,1,0,0,0,5,0,0
"1264",0,31,0,0,0,0,4,1,0
"1265",0,23,0,0,0,0,4,1,1
"1266",0,26,0,0,0,0,0,0,1
"1267",1,53,1,0,0,0,1,0,0
"1268",0,44,1,0,0,0,0,0,0
"1269",1,44,1,0,0,0,1,0,1
"1270",0,21,1,0,0,0,0,1,0
"1271",0,28,0,0,0,0,0,0,0
"1272",0,28,1,0,0,0,2,0,0
"1273",0,24,0,0,0,0,0,1,0
"1274",0,28,0,0,0,0,0,1,0
"1275",0,53,1,0,0,0,4,1,0
"1276",0,47,0,0,0,0,1,1,1
"1277",0,20,0,0,0,0,1,1,0
"1278",0,21,0,0,0,0,0,0,1
"1279",0,30,0,0,0,0,1,1,0
"1280",0,37,1,0,0,0,1,0,0
"1281",0,60,0,0,0,0,1,1,0
"1282",0,26,0,0,0,0,1,0,0
"1283",0,30,1,0,0,0,0,0,0
"1284",0,26,1,0,0,0,2,1,1
"1285",1,26,0,0,0,0,5,1,1
"1286",0,21,0,0,0,0,0,1,1
"1287",1,39,0,0,0,0,1,1,0
"1288",0,30,0,0,0,0,0,1,0
"1289",0,44,0,0,0,0,2,1,1
"1290",0,45,1,0,0,0,0,0,0
"1291",0,30,0,0,0,0,1,1,0
"1292",0,38,0,0,0,0,2,1,0
"1293",0,23,1,0,0,0,6,1,1
"1294",0,37,0,0,0,0,1,1,0
"1295",0,46,0,0,0,0,0,0,0
"1296",0,42,0,0,0,0,0,1,0
"1297",1,20,0,0,0,0,0,1,1
"1298",0,65,1,0,0,0,2,0,0
"1299",0,54,1,0,0,0,4,0,0
"1300",0,47,0,0,0,0,7,1,0
"1301",0,39,0,0,0,0,5,1,1
"1302",0,26,1,0,0,0,0,1,1
"1303",0,29,1,0,0,0,7,0,1
"1304",0,51,1,0,0,0,7,1,0
"1305",0,44,0,0,0,0,0,0,0
"1306",0,49,1,0,0,0,12,0,1
"1307",0,22,0,0,0,0,0,1,1
"1308",0,32,0,0,0,0,4,0,0
"1309",0,27,0,0,0,0,0,0,0
"1310",0,30,1,0,0,0,0,0,0
"1311",0,22,0,0,3,1,6,1,1
